matchId,blue_kill,red_kill,blue_gold,red_gold,blue_tower,blue_inhibitor,red_tower,red_inhibitor,blue_monster,red_monster,current_time,blue_win
4559452326,10,13,23055,25314,0,0,0,0,['AIR_DRAGON'],[],900,0
4608368813,6,14,19666,26574,-1,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4592539836,8,12,22175,24553,0,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4623196360,3,15,18947,27658,-3,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,0
4626815178,16,13,26603,24303,0,0,-1,0,['FIRE_DRAGON'],[],900,1
4624689363,16,8,25622,18360,0,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4627986651,16,2,27601,18988,0,0,-2,0,['EARTH_DRAGON'],[],900,1
4615047434,12,6,23374,21072,0,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,1
4624541963,9,12,22221,26150,-1,0,-1,0,['WATER_DRAGON'],['RIFTHERALD'],900,0
4624556304,5,3,20272,20679,0,0,0,0,[],"['WATER_DRAGON', 'EARTH_DRAGON']",900,0
4609597725,11,6,23982,21960,0,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,1
4603984158,0,0,4241,3943,0,0,0,0,[],[],240,1
4615069983,1,1,5006,4946,0,0,0,0,[],[],300,1
4626589987,10,12,22664,24598,0,0,0,0,['FIRE_DRAGON'],['RIFTHERALD'],900,1
4578566438,4,11,19075,26184,-2,0,0,0,[],"['RIFTHERALD', 'FIRE_DRAGON']",900,0
4627745068,5,11,19016,24312,-1,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4626909491,13,1,24860,16384,0,0,0,0,"['RIFTHERALD', 'WATER_DRAGON']",['AIR_DRAGON'],900,1
4613398854,12,4,28758,18732,0,0,-3,0,"['RIFTHERALD', 'EARTH_DRAGON']",[],900,1
4618604874,20,11,25577,21612,0,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD']",['WATER_DRAGON'],900,1
4621082954,14,10,25050,23599,0,0,0,0,['AIR_DRAGON'],['FIRE_DRAGON'],900,0
4627114319,8,5,20849,22258,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,1
4572594514,10,18,21837,26717,-1,0,0,0,['RIFTHERALD'],['WATER_DRAGON'],900,0
4608981330,11,3,27679,19686,0,0,-2,0,"['FIRE_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",[],900,1
4603799894,8,10,20661,20165,0,0,0,0,['FIRE_DRAGON'],[],900,1
4613587291,13,8,24272,21920,0,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,1
4627157347,10,14,21716,23274,0,0,-1,0,[],"['EARTH_DRAGON', 'WATER_DRAGON']",900,0
4628619620,4,6,20858,20372,0,0,0,0,['FIRE_DRAGON'],['WATER_DRAGON'],900,1
4627771750,4,12,19663,24644,0,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4621885800,10,11,22824,24187,-1,0,0,0,['AIR_DRAGON'],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4619647339,8,14,21766,24334,0,0,0,0,[],['EARTH_DRAGON'],900,0
4617380236,10,21,19965,30324,-2,0,0,0,['EARTH_DRAGON'],[],900,0
4627448206,11,5,22729,21674,0,0,0,0,['EARTH_DRAGON'],['FIRE_DRAGON'],900,1
4625121683,3,11,19609,23285,0,0,0,0,['AIR_DRAGON'],[],900,1
4602036628,11,9,20332,21363,0,0,0,0,[],[],900,0
4606112151,12,5,24130,20254,0,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,1
4625191320,10,12,22530,24546,-1,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,1
4617693611,15,7,26766,21280,0,0,-2,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4622033324,7,6,23423,20676,0,0,0,0,['FIRE_DRAGON'],[],900,1
4608084397,11,11,21913,23243,0,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,1
4593045934,15,3,26514,18366,0,0,-1,0,[],['EARTH_DRAGON'],900,1
4593732023,7,7,22615,22998,-1,0,0,0,[],"['EARTH_DRAGON', 'AIR_DRAGON']",900,0
4618203576,5,7,21101,21742,0,0,0,0,['AIR_DRAGON'],[],900,1
4625324477,6,6,22579,23312,-1,0,-1,0,['WATER_DRAGON'],['RIFTHERALD'],900,0
4619493825,7,2,23230,18225,0,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4578740673,12,7,24045,19457,0,0,-1,0,"['EARTH_DRAGON', 'RIFTHERALD']",[],900,1
4626377166,5,12,20593,22745,0,0,0,0,[],['EARTH_DRAGON'],900,0
4626371023,19,8,26425,22111,0,0,0,0,"['AIR_DRAGON', 'EARTH_DRAGON']",['RIFTHERALD'],900,1
4608639458,6,14,22579,25305,-1,0,-1,0,[],"['RIFTHERALD', 'EARTH_DRAGON']",900,0
4614586853,11,7,23016,20630,0,0,0,0,['RIFTHERALD'],"['WATER_DRAGON', 'EARTH_DRAGON']",900,1
4619528678,7,5,21691,21155,0,0,0,0,"['RIFTHERALD', 'AIR_DRAGON']",[],900,0
4585370087,11,14,21875,24964,-1,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,1
4621787622,5,9,20667,22856,0,0,0,0,['FIRE_DRAGON'],[],900,0
4627628531,12,7,24881,19939,0,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,1
4571378164,6,8,20598,23036,0,0,0,0,[],['WATER_DRAGON'],900,0
4592458237,2,16,16897,28228,-2,0,0,0,[],"['WATER_DRAGON', 'FIRE_DRAGON']",900,0
4612028937,13,6,23840,20366,0,0,-1,0,['EARTH_DRAGON'],['RIFTHERALD'],900,0
4615100939,9,20,20533,28107,-2,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",900,0
4625246732,4,12,21276,24494,-1,0,-1,0,"['RIFTHERALD', 'AIR_DRAGON']",['WATER_DRAGON'],900,0
4593728015,8,11,21013,23784,0,0,0,0,[],"['AIR_DRAGON', 'EARTH_DRAGON']",900,0
4621795855,10,12,21998,24098,0,0,0,0,['EARTH_DRAGON'],[],900,0
4609458713,13,15,22939,24393,0,0,0,0,[],['WATER_DRAGON'],900,0
4606173726,6,10,20791,22955,0,0,0,0,"['EARTH_DRAGON', 'AIR_DRAGON']",[],900,1
4592040479,9,15,21533,27379,-2,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,0
4606239273,0,1,4631,4455,0,0,0,0,[],[],300,1
4589883949,13,6,24204,19950,0,0,0,0,[],[],900,1
4599906862,16,12,25900,25438,-1,0,-1,0,['EARTH_DRAGON'],['AIR_DRAGON'],900,1
4623108663,2,17,18165,27243,-2,0,0,0,[],['RIFTHERALD'],900,0
4624484919,6,9,22351,22272,0,0,-1,0,['RIFTHERALD'],[],900,1
4617308732,9,12,22649,22757,0,0,-1,0,[],['FIRE_DRAGON'],900,1
4590115389,10,13,22789,23956,0,0,0,0,"['AIR_DRAGON', 'RIFTHERALD']",['EARTH_DRAGON'],900,1
4566051397,3,8,22622,22241,0,0,-1,0,['RIFTHERALD'],"['AIR_DRAGON', 'EARTH_DRAGON']",900,1
4623428171,9,14,21017,25266,-1,0,0,0,[],['WATER_DRAGON'],900,0
4613364308,8,12,23508,23965,-1,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD']",['AIR_DRAGON'],900,1
4620747352,11,12,21846,24815,-1,0,0,0,['RIFTHERALD'],['AIR_DRAGON'],900,0
4611494492,20,8,27276,20939,0,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,1
4593814118,8,6,23117,20813,0,0,-1,0,[],['AIR_DRAGON'],900,1
4570167913,14,7,25986,20812,-1,0,-2,0,['FIRE_DRAGON'],"['EARTH_DRAGON', 'RIFTHERALD']",900,1
4625066603,11,8,24055,21735,-1,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4619588209,7,9,21889,21828,0,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,1
4618166898,15,8,31372,19399,0,0,-6,0,"['AIR_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4591192691,16,7,24366,19694,0,0,0,0,['WATER_DRAGON'],[],900,1
4622994038,9,5,22163,19943,0,0,0,0,['AIR_DRAGON'],[],900,0
4627696247,15,11,24662,22475,0,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,1
4623682167,4,13,18601,23506,0,0,0,0,[],['WATER_DRAGON'],900,0
4611445385,8,5,23988,19685,0,0,-1,0,"['EARTH_DRAGON', 'RIFTHERALD']",[],900,1
4621980299,9,11,21966,22916,0,0,0,0,[],['FIRE_DRAGON'],900,0
4565473934,11,5,23893,21051,0,0,0,0,['FIRE_DRAGON'],[],900,1
4608969361,5,7,21060,20706,0,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,1
4627491474,16,8,26060,22844,-1,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD']",['AIR_DRAGON'],900,1
4593007255,12,10,24179,22112,0,0,0,0,"['AIR_DRAGON', 'WATER_DRAGON']",[],900,1
4591340185,11,7,20383,20882,-1,0,0,0,[],"['WATER_DRAGON', 'FIRE_DRAGON']",900,0
4627878554,7,9,22751,23643,0,0,-1,0,['RIFTHERALD'],['AIR_DRAGON'],900,1
4625089191,11,7,23786,22997,0,0,0,0,[],['WATER_DRAGON'],900,0
4565277355,8,11,21771,22299,0,0,0,0,[],['RIFTHERALD'],900,0
4603957932,11,11,22777,22533,0,0,0,0,"['AIR_DRAGON', 'FIRE_DRAGON']",[],900,1
4628007599,18,13,28467,23184,0,0,-2,0,['RIFTHERALD'],['AIR_DRAGON'],900,1
4618502832,11,16,20914,26610,-2,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,0
4606341809,11,8,22865,23203,-1,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,1
4625375939,17,10,24607,23102,0,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,0
4623641287,18,7,28364,20677,0,0,-1,0,"['EARTH_DRAGON', 'RIFTHERALD']",[],900,1
4627956438,8,15,23210,26083,0,0,0,0,[],['AIR_DRAGON'],900,0
4627788504,16,10,26605,21692,0,0,-1,0,['FIRE_DRAGON'],['RIFTHERALD'],900,1
4613108444,5,7,18616,21483,-1,0,0,0,[],['AIR_DRAGON'],900,0
4566977245,14,7,26635,20146,0,0,-1,0,[],['AIR_DRAGON'],900,0
4623573731,16,8,27357,19657,0,0,-2,0,"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",[],900,1
4627675883,7,10,21437,22729,0,0,-1,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4613452525,6,26,18696,32368,-4,0,0,0,[],[],900,0
4615248649,8,8,21805,21647,0,0,0,0,['WATER_DRAGON'],[],900,0
4608869145,8,6,21807,22313,-2,0,0,0,['EARTH_DRAGON'],"['WATER_DRAGON', 'RIFTHERALD']",900,1
4627931945,6,16,19962,26129,-1,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4628185902,14,10,23302,22603,0,0,0,0,['FIRE_DRAGON'],[],900,1
4617311026,10,11,21601,21857,0,0,0,0,[],['WATER_DRAGON'],900,0
4621833010,15,5,24091,18612,0,0,-1,0,['FIRE_DRAGON'],[],900,1
4621861685,0,0,4515,3741,0,0,0,0,[],[],240,1
4625615669,11,9,22048,23548,-1,0,0,0,['RIFTHERALD'],['WATER_DRAGON'],900,0
4621073208,4,11,18699,24388,0,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4595106623,2,5,17724,20363,0,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4609403731,6,11,20171,25223,-2,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4596812636,12,7,23602,20806,0,0,0,0,['EARTH_DRAGON'],[],900,1
4591215463,5,10,19808,23021,0,0,0,0,['AIR_DRAGON'],[],900,1
4628573039,10,6,22553,19642,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD']",['WATER_DRAGON'],900,1
4595585904,3,10,18730,22325,0,0,0,0,[],[],900,0
4589652855,10,10,23924,22032,0,0,0,0,['EARTH_DRAGON'],[],900,0
4606342012,7,12,20604,25839,-1,0,0,0,['EARTH_DRAGON'],[],900,0
4596849558,20,8,28264,20944,0,0,-3,0,['RIFTHERALD'],['AIR_DRAGON'],900,1
4571851679,8,9,21805,23404,-1,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,1
4624737197,5,11,20027,22689,0,0,0,0,['RIFTHERALD'],['AIR_DRAGON'],900,0
4598041520,12,10,21799,22368,0,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4625388473,19,13,27165,22655,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4591098813,6,4,20541,18792,0,0,0,0,"['EARTH_DRAGON', 'AIR_DRAGON']",['RIFTHERALD'],900,1
4603972547,2,15,15913,25511,-1,0,0,0,[],['AIR_DRAGON'],900,0
4609498057,0,0,4000,4770,0,0,0,0,[],[],300,0
4612213711,11,12,22721,23735,0,0,0,0,['EARTH_DRAGON'],[],900,1
4612033489,5,10,16249,27115,-5,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",900,0
4621800420,8,16,19652,23064,0,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,1
4600034283,8,2,23039,19595,0,0,0,0,['RIFTHERALD'],['EARTH_DRAGON'],900,1
4565519346,20,8,28627,21244,0,0,-2,0,"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",[],900,1
4627796989,7,26,19075,30366,-3,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4606112782,7,5,20575,20671,0,0,0,0,['WATER_DRAGON'],[],900,0
4612858899,10,12,22249,24667,-1,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,1
4608832532,8,4,23797,19211,0,0,0,0,['RIFTHERALD'],['EARTH_DRAGON'],900,1
4608113694,7,2,21971,19319,0,0,0,0,[],[],900,0
4571374623,4,16,19520,26083,0,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4624419872,16,8,26906,20356,0,0,-2,0,"['WATER_DRAGON', 'EARTH_DRAGON']",['RIFTHERALD'],900,1
4619432992,5,9,19048,24746,-3,0,0,0,[],"['AIR_DRAGON', 'WATER_DRAGON']",900,0
4627391520,14,6,21914,20581,-1,0,0,0,['FIRE_DRAGON'],['RIFTHERALD'],900,0
4571626540,8,16,21031,26626,-1,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,0
4626830382,13,8,24028,20207,0,0,0,0,['FIRE_DRAGON'],['WATER_DRAGON'],900,1
4588401712,5,13,20584,25753,-1,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,0
4593124409,5,9,20583,21646,0,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,0
4615799866,15,2,27016,16817,0,0,-1,0,['EARTH_DRAGON'],[],900,1
4611210300,13,6,24975,19395,0,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4623678526,7,9,21337,20823,0,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,0
4589734981,14,13,25617,23484,0,0,-1,0,"['FIRE_DRAGON', 'EARTH_DRAGON']",[],900,1
4627582029,11,14,22174,25316,0,0,0,0,"['EARTH_DRAGON', 'AIR_DRAGON']",[],900,0
4619494503,14,13,24297,24134,-1,0,0,0,[],['FIRE_DRAGON'],900,1
4623342699,10,7,22696,20937,-1,0,0,0,[],"['RIFTHERALD', 'AIR_DRAGON']",900,0
4602406026,14,11,26788,22888,0,0,-2,0,"['AIR_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4571720842,13,5,25992,18920,0,0,-1,0,"['EARTH_DRAGON', 'AIR_DRAGON']",['RIFTHERALD'],900,1
4606207127,10,12,23694,23768,0,0,0,0,"['RIFTHERALD', 'AIR_DRAGON']",[],900,1
4610716830,1,19,15867,29870,-4,0,0,0,[],['FIRE_DRAGON'],900,0
4612201631,5,11,18535,23353,0,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,0
4594181278,9,19,20726,29099,-1,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,0
4624616612,3,12,18748,28055,-3,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",900,0
4613301419,5,4,21958,19085,0,0,0,0,[],['FIRE_DRAGON'],900,1
4606223535,19,10,27527,21392,0,0,-1,0,[],[],900,1
4586841272,9,15,21722,26622,-1,0,0,0,['WATER_DRAGON'],[],900,0
4627072188,12,3,24446,19216,0,0,-1,0,"['RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4587990207,11,6,24749,20944,0,0,-1,0,['RIFTHERALD'],['WATER_DRAGON'],900,1
4558509249,20,11,28268,23196,0,0,-1,0,['RIFTHERALD'],['WATER_DRAGON'],900,0
4593157314,13,10,22699,21203,0,0,0,0,[],['EARTH_DRAGON'],900,0
4627758276,11,7,24060,20983,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4624805069,4,10,18810,23478,-2,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4616445134,11,9,20725,22820,-1,0,0,0,['WATER_DRAGON'],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4621819086,2,13,18772,25206,-2,0,0,0,[],[],900,1
4615238865,18,3,25352,17404,0,0,0,0,['EARTH_DRAGON'],[],900,1
4624618708,6,5,18291,24078,-2,0,0,0,[],"['RIFTHERALD', 'WATER_DRAGON']",900,0
4605979864,10,10,24279,23310,0,0,-1,0,"['RIFTHERALD', 'EARTH_DRAGON']",[],900,0
4604632292,8,10,24413,22836,0,0,-1,0,['AIR_DRAGON'],[],900,1
4626746598,4,11,19051,24972,-1,0,0,0,['AIR_DRAGON'],[],900,0
4571362547,4,8,18308,23090,0,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4595897588,7,6,23155,21196,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD']",['EARTH_DRAGON'],900,1
4619566325,9,14,21393,25207,-2,0,0,0,[],['EARTH_DRAGON'],900,0
4567102709,0,0,4542,4497,0,0,0,0,[],[],300,0
4567049464,12,7,25044,22111,0,0,-1,0,['EARTH_DRAGON'],[],900,0
4626380037,20,4,29289,20811,0,0,-3,0,"['WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4616525066,8,15,20725,24875,0,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,1
4614499619,9,10,23566,23102,0,0,0,0,"['RIFTHERALD', 'FIRE_DRAGON']",['EARTH_DRAGON'],900,0
4594953532,10,22,22231,28341,-1,0,0,0,[],"['RIFTHERALD', 'EARTH_DRAGON']",900,0
4613475645,14,16,25128,25011,0,0,0,0,['RIFTHERALD'],['AIR_DRAGON'],900,0
4593349971,11,11,23930,23756,0,0,-1,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,0
4558601575,10,13,23032,25785,0,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,1
4571678058,14,8,23824,22439,0,0,0,0,[],[],900,1
4598005100,8,17,21183,24574,0,0,0,0,['EARTH_DRAGON'],['AIR_DRAGON'],900,0
4625966448,8,8,22094,21596,0,0,0,0,[],['FIRE_DRAGON'],900,1
4592645496,6,13,20215,25494,-1,0,0,0,['RIFTHERALD'],[],900,0
4614380924,11,6,24804,18808,0,0,-1,0,"['AIR_DRAGON', 'FIRE_DRAGON']",[],900,1
4618939778,11,10,24314,24721,-1,0,-2,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4627840389,4,12,19076,23296,-1,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4625642897,10,12,22524,22734,0,0,0,0,[],"['FIRE_DRAGON', 'WATER_DRAGON']",900,1
4571655570,5,9,19416,22699,0,0,0,0,[],['WATER_DRAGON'],900,0
4628362646,8,11,21606,22971,0,0,0,0,[],[],900,0
4608851368,17,12,26208,21622,0,0,-2,0,['RIFTHERALD'],['WATER_DRAGON'],900,1
4627899819,9,5,20365,21001,0,0,0,0,"['WATER_DRAGON', 'EARTH_DRAGON']",[],900,1
4617383340,10,4,22789,20093,0,0,0,0,['FIRE_DRAGON'],"['RIFTHERALD', 'AIR_DRAGON']",900,1
4627355054,16,5,26382,19370,0,0,-1,0,['EARTH_DRAGON'],[],900,1
4628426164,6,11,22207,22590,0,0,-1,0,"['EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",[],900,1
4628481471,9,8,23809,20881,0,0,-1,0,['AIR_DRAGON'],[],900,1
4626752962,11,4,24780,18101,0,0,-1,0,['FIRE_DRAGON'],[],900,1
4627551690,13,5,25874,19960,0,0,-1,0,['WATER_DRAGON'],[],900,1
4625667531,15,1,28294,15581,0,0,-2,0,"['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",[],900,1
4571563466,2,15,17844,28669,-2,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4570156505,9,5,21722,22565,0,0,0,0,['RIFTHERALD'],['WATER_DRAGON'],900,0
4615744989,10,7,21178,20207,0,0,0,0,['EARTH_DRAGON'],[],900,1
4613561831,17,5,26693,21170,0,0,-2,0,"['RIFTHERALD', 'WATER_DRAGON']",[],900,1
4599813610,7,15,20525,25737,-1,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4627883504,1,0,5254,4140,0,0,0,0,[],[],300,1
4628102642,5,10,20025,24164,-1,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,0
4571710966,11,19,23315,26311,-1,0,0,0,['FIRE_DRAGON'],['RIFTHERALD'],900,0
4571538951,11,7,23677,20362,0,0,-1,0,[],[],900,1
4626785811,3,7,18817,22434,0,0,0,0,[],['FIRE_DRAGON'],900,0
4595580438,9,8,22908,21513,0,0,0,0,['RIFTHERALD'],"['AIR_DRAGON', 'EARTH_DRAGON']",900,0
4610795032,4,8,19397,21066,0,0,0,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4621037091,9,7,20752,22417,0,0,0,0,['FIRE_DRAGON'],[],900,0
4626697763,5,5,19939,20207,0,0,0,0,[],"['FIRE_DRAGON', 'EARTH_DRAGON']",900,1
4620271150,10,7,21392,22560,0,0,0,0,['EARTH_DRAGON'],[],900,1
4628258353,11,9,24098,22029,0,0,0,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4582691843,2,0,5545,4693,0,0,0,0,[],[],300,1
4619300868,9,9,21669,23361,-1,0,0,0,['EARTH_DRAGON'],['RIFTHERALD'],900,0
4613233157,6,11,18158,24282,-2,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4627723782,15,8,27302,21390,0,0,-1,0,"['RIFTHERALD', 'AIR_DRAGON']",[],900,1
4573956103,10,9,25336,23231,-1,0,-3,0,[],"['RIFTHERALD', 'FIRE_DRAGON']",900,1
4624934920,3,15,17060,28675,-5,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4606292490,12,19,23492,28271,0,0,-1,0,[],[],900,0
4573764621,13,6,24781,21613,0,0,0,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4614908942,5,15,20081,28436,-2,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4616306704,3,26,16765,30258,-1,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,0
4627425808,5,9,17905,24916,-1,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4582740498,19,10,28579,21424,0,0,-2,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,1
4607453203,6,15,20269,26068,-1,0,0,0,['RIFTHERALD'],['WATER_DRAGON'],900,0
4587822612,9,9,24057,23334,0,0,0,0,[],"['RIFTHERALD', 'FIRE_DRAGON']",900,0
4573873681,2,19,16000,29876,-4,0,0,0,[],"['RIFTHERALD', 'WATER_DRAGON']",900,0
4623766038,17,3,24182,20102,0,0,0,0,['AIR_DRAGON'],['FIRE_DRAGON'],900,1
4595501595,12,17,24169,27907,-1,0,0,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4593642524,15,9,25125,23176,-1,0,0,0,['FIRE_DRAGON'],[],900,0
4611162652,20,10,27759,21778,0,0,-1,0,['AIR_DRAGON'],[],900,1
4584668190,13,4,26258,18769,0,0,-2,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4606847008,14,7,23565,20752,0,0,0,0,"['RIFTHERALD', 'FIRE_DRAGON']",['EARTH_DRAGON'],900,1
4558785571,13,7,27007,20355,0,0,-2,0,['RIFTHERALD'],['AIR_DRAGON'],900,1
4620292646,9,6,25292,20539,0,0,-2,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4615091239,7,11,21682,24643,-1,0,0,0,[],"['RIFTHERALD', 'AIR_DRAGON']",900,1
4622095912,0,16,14863,25983,-1,0,0,0,[],['EARTH_DRAGON'],900,0
4616471597,20,6,29338,18652,0,0,-3,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4617741869,6,13,19757,26808,-2,0,0,0,[],['FIRE_DRAGON'],900,0
4591658545,8,9,21208,21319,0,0,0,0,['EARTH_DRAGON'],[],900,0
4593951793,4,13,18536,25819,-1,0,0,0,['RIFTHERALD'],"['WATER_DRAGON', 'FIRE_DRAGON']",900,0
4607436337,8,18,21405,24548,0,0,0,0,['RIFTHERALD'],[],900,0
4609660979,4,13,19135,25447,-1,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD']",['WATER_DRAGON'],900,0
4618748471,16,6,26978,20621,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,1
4595210299,7,2,21621,19065,-1,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,1
4617945151,8,15,20123,23666,0,0,0,0,[],['EARTH_DRAGON'],900,0
4608895551,5,20,21495,25881,-1,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4618516033,14,11,26754,21835,0,0,-2,0,"['RIFTHERALD', 'AIR_DRAGON']",[],900,1
4627689026,14,4,25282,19400,0,0,-1,0,[],['EARTH_DRAGON'],900,0
4609867327,8,13,22410,22911,0,0,0,0,[],"['WATER_DRAGON', 'EARTH_DRAGON']",900,0
4618742340,13,11,24493,23775,0,0,0,0,['EARTH_DRAGON'],['WATER_DRAGON'],900,0
4628201031,8,15,21378,26207,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4576612935,0,1,4804,5146,0,0,0,0,[],[],300,1
4604913738,2,8,13081,26784,-4,-1,0,0,[],['EARTH_DRAGON'],900,0
4620695627,13,5,24913,18184,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4588125772,18,11,25849,23455,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4622335053,18,15,24860,25389,0,0,0,0,[],[],900,1
4582649421,15,2,26227,19164,0,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,1
